EventCodeKey,SAMPLENUM,Station,Date,CollectionDateString,RotiferSamples_SiteDepth,LatitudeDD,LongitudeDD,Mesh,Strata,Bot Z,Top Z,pNAUPLII,ROTIFER,VELIGER,SampleDepthCode,Depth,Temperature_C,ChlA_ugL,SampleChlA_SiteDepth
stn9_20180524_D_LJ,DFO284-a,stn9,2018-05-24,20180524,61,43.586667,-79.395,64,epi,20,0,1561.5,1174.7,9273.4,NA,58,NA,0.1,61
stn41_20180927_D_LG,8304-a,stn41,2018-09-27,20180927,126.5,43.7167,-78.0269,64,epi,20,0,2364.8,10800.3,4681.4,B2,124.5,4,0.093941923,126.5
stn60_20180815_D_LG,18GO55I74,stn60,2018-08-15,20180815,156,43.579985,-77.199715,64,epi,20,0,5853.91,13327.8,13376.78,B10,141.6,3.8,0.0908,156
stn60_20180815_D_LG,18GO55I74,stn60,2018-08-15,20180815,156,43.579985,-77.199715,64,epi,20,0,5853.91,13327.8,13376.78,B-,149.3,3.8,0.0864,156
stn33_20180814_D_LG,18GO56I54,stn33,2018-08-14,20180814,135.1,43.59595,-78.8145,64,epi,20,0,1289.01,10853.56,8835.78,B-,133.1,3.9,0.0812,135.1
stn58_20180620_D_LG,8062-a,stn58,2018-06-20,20180620,87.1,43.32793333,-77.4379,64,epi,20,0,9246.5,5152.3,1983.5,B-,85.1,3.9,0.068425524,87.1
stn34_20180619_D_LG,8044-c,stn34,2018-06-19,20180619,137.5,43.46465,-78.752805,64,hypo,100,50,44.1,0.5,51.4,B-,133.5,3.8,0.064416713,137.5
stn34_20180619_D_LG,8044-b,stn34,2018-06-19,20180619,137.5,43.46465,-78.752805,64,meta,50,20,15.5,0,73.2,B-,133.5,3.8,0.064416713,137.5
stn34_20180619_D_LG,8044-a,stn34,2018-06-19,20180619,137.5,43.46465,-78.752805,64,epi,20,0,1959.7,108.4,770.2,B-,133.5,3.8,0.064416713,137.5
stn716_20180622_D_LG,8060-a,stn716,2018-06-22,20180622,147.5,43.443,-77.43803333,64,epi,20,0,10905.8,856.7,217.6,B-,145.5,3.8,0.061171485,147.5
stn55_20180815_D_LG,18GO55I54,stn55,2018-08-15,20180815,198,43.44361667,-77.438335,64,epi,20,0,1793.57,6498.99,2026.76,B10,180.4,3.8,0.0604,198
stn39_20180927_D_LG,8306-a,stn39,2018-09-27,20180927,152.7,43.4861,-78.0003,64,epi,20,0,293.4,2059.9,8371.3,B-,150.8,3.9,0.057141463,152.7
stn34_20180731_N_LEII,8165-c,stn34,2018-07-31,20180731,141,43.4615,-78.75933333,64,hypo,100,50,66.4,8.7,516.4,B-,133.2,3.74,0.0492,141
stn34_20180731_N_LEII,8165-b,stn34,2018-07-31,20180731,141,43.4615,-78.75933333,64,meta,50,0,906,304.6,2010.6,B-,133.2,3.74,0.0492,141
stn34_20180731_N_LEII,8165-a,stn34,2018-07-31,20180731,141,43.4615,-78.75933333,64,epi,20,0,2002.4,658.1,7776.5,B-,133.2,3.74,0.0492,141
stn69_20180924_D_LG,8317-c,stn69,2018-09-24,20180924,183,43.6053,-76.7147,64,hypo,100,50,74.6,2.3,16.2,B2,181.8,3.8,0.045708929,183
stn69_20180924_D_LG,8317-b,stn69,2018-09-24,20180924,183,43.6053,-76.7147,64,meta,50,20,342.3,9.8,0,B2,181.8,3.8,0.045708929,183
stn69_20180924_D_LG,8317-a,stn69,2018-09-24,20180924,183,43.6053,-76.7147,64,epi,20,0,5755.7,2486,5536.6,B2,181.8,3.8,0.045708929,183
stn34_20180926_N_LG,8300-c,stn34,2018-09-26,20180926,136.3,43.4611,-78.7594,64,hypo,100,50,479,24.9,167.1,B2,134.2,3.9,0.04409692,136.3
stn34_20180926_N_LG,8300-b,stn34,2018-09-26,20180926,136.3,43.4611,-78.7594,64,meta,67,20,2061.6,286.9,13111.5,B2,134.2,3.9,0.04409692,136.3
stn34_20180926_N_LG,8300-a,stn34,2018-09-26,20180926,136.3,43.4611,-78.7594,64,epi,20,0,501.4,996.4,5002.4,B2,134.2,3.9,0.04409692,136.3
stn55_20180927_N_LG,8326-a,stn55,2018-09-27,20180927,189,43.4439,-77.4389,64,epi,20,0,3575.4,1448.6,3762.6,B-,186.5,3.8,0.041042588,189
stn55_20180620_D_LG,8061-a,stn55,2018-06-20,20180620,190.4,43.443,-77.43803333,64,epi,20,0,14074.9,104.7,44.5,B-,188.4,3.7,0.040194162,190.4
stn39_20180620_D_LG,8056-a,stn39,2018-06-20,20180620,153.7,43.48628333,-78.00055,64,epi,20,0,4115.1,427,405.8,B-,151.6,3.7,0.037733728,153.7
stn70_20180924_D_LG,8318-a,stn70,2018-09-24,20180924,165.7,43.5415,-76.617667,64,epi,20,0,639.4,2466.9,8067.5,B2,163.7,3.9,0.037309515,165.7
stn715_20180924_D_LG,8316-a,stn715,2018-09-24,20180924,149,43.6356,-76.9694,64,epi,20,0,3784.2,1565.6,7703.2,B2,147,3.8,0.037097409,149
stn715_20180924_D_LG,8316-b,stn715,2018-09-24,20180924,149,43.6356,-76.9694,64,meta,50,20,603.7,15.3,23.6,B2,147,3.8,0.037097409,149
stn715_20180924_D_LG,8316-c,stn715,2018-09-24,20180924,149,43.6356,-76.9694,64,hypo,100,50,107.1,13.7,65.7,B2,147,3.8,0.037097409,149
stn715_20180621_D_LG,8066-c,stn715,2018-06-21,20180621,149.3,43.63643333,-76.96826667,64,hypo,100,50,10,2.3,19.9,B-,147.3,3.7,0.034127919,149.3
stn715_20180621_D_LG,8066-b,stn715,2018-06-21,20180621,149.3,43.63643333,-76.96826667,64,meta,50,20,212.3,65.3,231.7,B-,147.3,3.7,0.034127919,149.3
stn715_20180621_D_LG,8066-a,stn715,2018-06-21,20180621,149.3,43.63643333,-76.96826667,64,epi,20,0,5496.5,2923.6,3180.6,B-,147.3,3.7,0.034127919,149.3
stn40_20180620_D_LG,8055-a,stn40,2018-06-20,20180620,181.7,43.58986667,-78.01195,64,epi,20,0,10996.3,466.1,321.3,B-,179.7,3.7,0.033109809,181.7
stn40_20180927_D_LG,8305-a,stn40,2018-09-27,20180927,191,43.5903,-78.0117,64,epi,20,0,6650.2,1418.2,3846,B2,179,3.8,0.031752328,191
stn69_20180621_D_LG,8067-a,stn69,2018-06-21,20180621,192.1,43.59906833,-76.710005,64,epi,20,0,6445.1,732.4,348.7,B-,190.1,3.7,0.030288793,192.1
stn69_20180621_D_LG,8067-b,stn69,2018-06-21,20180621,192.1,43.59906833,-76.710005,64,meta,50,20,17.8,3,5.4,B-,190.1,3.7,0.030288793,192.1
stn69_20180621_D_LG,8067-c,stn69,2018-06-21,20180621,192.1,43.59906833,-76.710005,64,hypo,100,50,28,2.3,8.4,B-,190.1,3.7,0.030288793,192.1
stn63_20180621_D_LG,8065-a,stn63,2018-06-21,20180621,85.2,43.73246667,-77.01631667,64,epi,20,0,890.2,3144.3,5406.6,B-,83.2,4,0.029207051,85.2
stn69_20180621_N_LG,8073-a,stn69,2018-06-21,20180621,187.8,43.59906833,-76.710005,64,epi,20,0,8298.5,1170.8,246.3,B-,185.8,3.7,0.029143419,187.8
stn69_20180621_N_LG,8073-b,stn69,2018-06-21,20180621,187.8,43.59906833,-76.710005,64,meta,50,20,9.2,0.3,8.5,B-,185.8,3.7,0.029143419,187.8
stn69_20180621_N_LG,8073-c,stn69,2018-06-21,20180621,187.8,43.59906833,-76.710005,64,hypo,100,50,10,0.4,1.6,B-,185.8,3.7,0.029143419,187.8
stn715_20180621_D_LG,8066-c,stn715,2018-06-21,20180621,149.3,43.63643333,-76.96826667,64,hypo,100,50,10,2.3,19.9,B-,150.8,3.7,0.021931801,149.3
stn715_20180621_D_LG,8066-a,stn715,2018-06-21,20180621,149.3,43.63643333,-76.96826667,64,epi,20,0,5496.5,2923.6,3180.6,B-,150.8,3.7,0.021931801,149.3
stn715_20180621_D_LG,8066-b,stn715,2018-06-21,20180621,149.3,43.63643333,-76.96826667,64,meta,50,20,212.3,65.3,231.7,B-,150.8,3.7,0.021931801,149.3
stn70_20180621_D_LG,8068-a,stn70,2018-06-21,20180621,166.5,43.54175167,-76.62152,64,epi,20,0,15245.4,348.6,162.1,B-,166.5,3.7,0.017519988,166.5
